participant;level;emoji;image;target_emotion;model_probability;label_1;label_2;label_3;success_labeler_1;success_labeler_2;success_labeler_3;agreement;include_in_dataset
29;2;6;1701175952743.png;Fear;0.0196;Surprise;Disgust;Surprise;0;0;0;0;0
29;2;7;1701175953886.png;Neutral;0.3692;Fear;Sadness;Neutral;0;0;1;1;0
29;2;8;1701175956705.png;Surprise;0.3559;Disgust;Fear;Neutral;0;0;0;0;0
29;2;9;1701175959538.png;Surprise;0.7273;Surprise;Surprise;Surprise;1;1;1;3;1
29;2;10;1701175962338.png;Fear;0.0274;Fear;Disgust;Disgust;1;0;0;1;0
29;2;11;1701175965022.png;Neutral;0.4201;Sadness;Sadness;Neutral;0;0;1;1;0
29;3;0;1701176062462.png;Neutral;0.4048;Sadness;Neutral;Neutral;0;1;1;2;1
29;3;1;1701176065041.png;Disgust;0.9723;Disgust;Disgust;Disgust;1;1;1;3;1
29;3;2;1701176065825.png;Anger;0.3428;Neutral;Disgust;Anger;0;0;1;1;0
29;3;3;1701176069194.png;Surprise;0.2499;Fear;Fear;Fear;0;0;0;0;0
29;3;4;1701176071235.png;Happiness;0.9786;Happiness;Happiness;Happiness;1;1;1;3;1
29;3;5;1701176073032.png;Fear;0.7183;Fear;Disgust;Fear;1;0;1;2;1
29;3;6;1701176074629.png;Sadness;0.3032;Sadness;Sadness;Sadness;1;1;1;3;1
29;3;7;1701176075798.png;Sadness;0.3424;Sadness;Sadness;Sadness;1;1;1;3;1
29;3;8;1701176078556.png;Anger;0.3294;Sadness;Sadness;Anger;0;0;1;1;0
29;3;9;1701176080429.png;Disgust;0.8626;Disgust;Disgust;Disgust;1;1;1;3;1
29;3;10;1701176081799.png;Anger;0.1949;Neutral;Happiness;Neutral;0;0;0;0;0
29;3;11;1701176084929.png;Happiness;0.9818;Happiness;Happiness;Happiness;1;1;1;3;1
29;3;12;1701176086103.png;Neutral;0.4112;Neutral;Neutral;Neutral;1;1;1;3;1
29;3;13;1701176088631.png;Surprise;0.5815;Surprise;Fear;Surprise;1;0;1;2;1
29;3;14;1701176090080.png;Neutral;0.4335;Neutral;Neutral;Neutral;1;1;1;3;1
29;3;15;1701176092289.png;Sadness;0.3339;Sadness;Sadness;Anger;1;1;0;2;1
29;3;16;1701176094965.png;Fear;0.2818;Neutral;Fear;Fear;0;1;1;2;1
29;3;17;1701176096361.png;Happiness;0.9851;Happiness;Happiness;Happiness;1;1;1;3;1
29;3;18;1701176099222.png;Disgust;0.8987;Anger;Disgust;Disgust;0;1;1;2;1
29;3;19;1701176100397.png;Surprise;0.5698;Surprise;Surprise;Fear;1;1;0;2;1
29;3;20;1701176103156.png;Fear;0.1887;Fear;Disgust;Fear;1;0;1;2;1
29;4;0;1701176243376.png;Disgust;0.9179;Sadness;Sadness;Disgust;0;0;1;1;0
29;4;1;1701176244544.png;Sadness;0.537;Sadness;Sadness;Sadness;1;1;1;3;1
29;4;2;1701176246716.png;Neutral;0.3301;Sadness;Neutral;Neutral;0;1;1;2;1
29;4;3;1701176248047.png;Surprise;0.4972;Fear;Fear;Fear;0;0;0;0;0
29;4;4;1701176250146.png;Neutral;0.3689;Sadness;Neutral;Neutral;0;1;1;2;1
29;4;5;1701176252166.png;Neutral;0.3203;Sadness;Sadness;Neutral;0;0;1;1;0
29;4;6;1701176253903.png;Happiness;0.9828;Happiness;Happiness;Happiness;1;1;1;3;1
29;4;7;1701176255746.png;Anger;0.3959;Anger;Anger;Neutral;1;1;0;2;1
29;4;8;1701176257555.png;Sadness;0.2673;Sadness;Sadness;Sadness;1;1;1;3;1
29;4;9;1701176259071.png;Fear;0.1443;Fear;Fear;Fear;1;1;1;3;1
29;4;10;1701176260535.png;Anger;0.6482;Disgust;Anger;Anger;0;1;1;2;1
29;4;11;1701176262000.png;Happiness;0.9236;Happiness;Happiness;Happiness;1;1;1;3;1
29;4;12;1701176264239.png;Disgust;0.9677;Disgust;Disgust;Disgust;1;1;1;3;1
29;4;13;1701176266194.png;Happiness;0.9876;Happiness;Happiness;Happiness;1;1;1;3;1
29;4;14;1701176267507.png;Anger;0.2242;Anger;Anger;Happiness;1;1;0;2;1
29;4;15;1701176269578.png;Disgust;0.9419;Sadness;Disgust;Disgust;0;1;1;2;1
29;4;16;1701176271198.png;Fear;0.0775;Fear;Disgust;Disgust;1;0;0;1;0
29;4;17;1701176272605.png;Sadness;0.4354;Sadness;Sadness;Sadness;1;1;1;3;1
29;4;18;1701176274103.png;Neutral;0.2649;Sadness;Sadness;Neutral;0;0;1;1;0
29;4;19;1701176276840.png;Surprise;0.5974;Surprise;Surprise;Surprise;1;1;1;3;1
29;4;20;1701176278287.png;Sadness;0.3853;Sadness;Sadness;Sadness;1;1;1;3;1
29;4;21;1701176280346.png;Surprise;0.5724;Surprise;Surprise;Surprise;1;1;1;3;1
29;4;22;1701176281589.png;Anger;0.4025;Anger;Anger;Anger;1;1;1;3;1
29;4;23;1701176283916.png;Fear;0.2794;Fear;Fear;Fear;1;1;1;3;1
29;4;24;1701176285711.png;Happiness;0.6518;Happiness;Happiness;Happiness;1;1;1;3;1
29;4;25;1701176286668.png;Fear;0.0192;Neutral;Neutral;Neutral;0;0;0;0;0
29;4;26;1701176288555.png;Disgust;0.6841;Disgust;Disgust;Anger;1;1;0;2;1
29;4;27;1701176290484.png;Surprise;0.7893;Surprise;Surprise;Surprise;1;1;1;3;1
30;1;0;1701177597801.png;Anger;0.3949;Sadness;Sadness;Anger;0;0;1;1;0
30;1;1;1701177600597.png;Sadness;0.4264;Disgust;Fear;Fear;0;0;0;0;0
30;1;2;1701177603091.png;Happiness;0.9785;Happiness;Happiness;Happiness;1;1;1;3;1
30;1;3;1701177604830.png;Anger;0.3427;Neutral;Neutral;Neutral;0;0;0;0;0
30;1;4;1701177607915.png;Anger;0.3839;Anger;Disgust;Anger;1;0;1;2;1
30;1;5;1701177610247.png;Sadness;0.5411;Sadness;Sadness;Disgust;1;1;0;2;1
30;1;6;1701177613122.png;Happiness;0.2713;Happiness;Happiness;Happiness;1;1;1;3;1
30;1;7;1701177615899.png;Sadness;0.5131;Fear;Sadness;Sadness;0;1;1;2;1
30;1;8;1701177618243.png;Happiness;0.6132;Happiness;Happiness;Happiness;1;1;1;3;1
30;2;0;1701177685055.png;Neutral;0.6048;Neutral;Neutral;Neutral;1;1;1;3;1
30;2;1;1701177687818.png;Disgust;0.158;Fear;Disgust;Disgust;0;1;1;2;1
30;2;2;1701177690468.png;Surprise;0.8314;Surprise;Surprise;Surprise;1;1;1;3;1
30;2;3;1701177692679.png;Fear;0.444;Fear;Fear;Disgust;1;1;0;2;1
30;2;4;1701177695486.png;Disgust;0.819;Disgust;Disgust;Fear;1;1;0;2;1
30;2;5;1701177698224.png;Disgust;0.0797;Sadness;Sadness;Disgust;0;0;1;1;0
30;2;6;1701177699973.png;Fear;0.6156;Fear;Fear;Fear;1;1;1;3;1
30;2;7;1701177702665.png;Neutral;0.5148;Neutral;Neutral;Happiness;1;1;0;2;1
30;2;8;1701177705031.png;Surprise;0.5478;Surprise;Surprise;Surprise;1;1;1;3;1
30;2;9;1701177707527.png;Surprise;0.9056;Surprise;Surprise;Surprise;1;1;1;3;1
30;2;10;1701177709968.png;Fear;0.807;Surprise;Fear;Fear;0;1;1;2;1
30;2;11;1701177713045.png;Neutral;0.6055;Neutral;Neutral;Neutral;1;1;1;3;1
30;3;0;1701177800653.png;Neutral;0.5681;Neutral;Neutral;Neutral;1;1;1;3;1
30;3;1;1701177802461.png;Disgust;0.0281;Neutral;Neutral;Disgust;0;0;1;1;0
30;3;2;1701177805003.png;Anger;0.3864;Sadness;Sadness;Sadness;0;0;0;0;0
30;3;3;1701177806796.png;Surprise;0.8508;Surprise;Surprise;Surprise;1;1;1;3;1
30;3;4;1701177808761.png;Happiness;0.7191;Happiness;Happiness;Happiness;1;1;1;3;1
30;3;5;1701177810146.png;Fear;0.7612;Fear;Surprise;Surprise;1;0;0;1;0
30;3;6;1701177812568.png;Sadness;0.4661;Sadness;Sadness;Sadness;1;1;1;3;1
30;3;7;1701177814566.png;Sadness;0.589;Sadness;Sadness;Disgust;1;1;0;2;1
30;3;8;1701177816921.png;Anger;0.351;Anger;Sadness;Anger;1;0;1;2;1
30;3;9;1701177818799.png;Disgust;0.776;Disgust;Disgust;Disgust;1;1;1;3;1
30;3;10;1701177820231.png;Anger;0.35;Neutral;Neutral;Neutral;0;0;0;0;0
30;3;11;1701177823102.png;Happiness;0.7335;Happiness;Happiness;Happiness;1;1;1;3;1
30;3;12;1701177824168.png;Neutral;0.589;Neutral;Neutral;Neutral;1;1;1;3;1
30;3;13;1701177825962.png;Surprise;0.622;Surprise;Surprise;Surprise;1;1;1;3;1
30;3;14;1701177828390.png;Neutral;0.4966;Neutral;Neutral;Neutral;1;1;1;3;1
30;3;15;1701177830099.png;Sadness;0.6504;Sadness;Sadness;Sadness;1;1;1;3;1
30;3;16;1701177832761.png;Fear;0.3357;Surprise;Fear;Surprise;0;1;0;1;0
30;3;17;1701177834428.png;Happiness;0.9144;Happiness;Happiness;Happiness;1;1;1;3;1
30;3;18;1701177836033.png;Disgust;0.0169;Sadness;Sadness;Sadness;0;0;0;0;0
30;3;19;1701177838992.png;Surprise;0.9221;Surprise;Surprise;Surprise;1;1;1;3;1
30;3;20;1701177840220.png;Fear;0.3646;Surprise;Surprise;Surprise;0;0;0;0;0
30;4;0;1701178059050.png;Disgust;0.0762;Sadness;Disgust;Disgust;0;1;1;2;1
30;4;1;1701178060623.png;Sadness;0.5268;Disgust;Sadness;Sadness;0;1;1;2;1
30;4;2;1701178063063.png;Neutral;0.5258;Neutral;Neutral;Neutral;1;1;1;3;1
30;4;3;1701178064486.png;Surprise;0.8215;Surprise;Surprise;Surprise;1;1;1;3;1
30;4;4;1701178065933.png;Neutral;0.5108;Neutral;Neutral;Neutral;1;1;1;3;1
30;4;5;1701178067826.png;Neutral;0.5612;Neutral;Neutral;Neutral;1;1;1;3;1
30;4;6;1701178069847.png;Happiness;0.9781;Happiness;Happiness;Happiness;1;1;1;3;1
30;4;7;1701178071946.png;Anger;0.376;Disgust;Disgust;Anger;0;0;1;1;0
30;4;8;1701178073468.png;Sadness;0.6518;Sadness;Sadness;Sadness;1;1;1;3;1
30;4;9;1701178074936.png;Fear;0.6673;Fear;Fear;Surprise;1;1;0;2;1
30;4;10;1701178077033.png;Anger;0.3055;Neutral;Sadness;Neutral;0;0;0;0;0
30;4;11;1701178078591.png;Happiness;0.7968;Happiness;Happiness;Happiness;1;1;1;3;1
30;4;12;1701178079978.png;Disgust;0.0218;Disgust;Disgust;Disgust;1;1;1;3;1
30;4;13;1701178082268.png;Happiness;0.928;Happiness;Happiness;Happiness;1;1;1;3;1
30;4;14;1701178083228.png;Anger;0.3807;Neutral;Neutral;Neutral;0;0;0;0;0
30;4;15;1701178085478.png;Disgust;0.0248;Happiness;Happiness;Happiness;0;0;0;0;0
30;4;16;1701178087808.png;Fear;0.377;Fear;Fear;Surprise;1;1;0;2;1
30;4;17;1701178089071.png;Sadness;0.5546;Sadness;Sadness;Anger;1;1;0;2;1
30;4;18;1701178091048.png;Neutral;0.515;Neutral;Sadness;Neutral;1;0;1;2;1
30;4;19;1701178092727.png;Surprise;0.5155;Surprise;Surprise;Surprise;1;1;1;3;1
30;4;20;1701178094780.png;Sadness;0.6265;Sadness;Sadness;Sadness;1;1;1;3;1
30;4;21;1701178096235.png;Surprise;0.6504;Surprise;Fear;Surprise;1;0;1;2;1
30;4;22;1701178097406.png;Anger;0.3436;Sadness;Sadness;Neutral;0;0;0;0;0
30;4;23;1701178100021.png;Fear;0.5519;Fear;Fear;Fear;1;1;1;3;1
30;4;24;1701178101198.png;Happiness;0.5117;Happiness;Happiness;Happiness;1;1;1;3;1
30;4;25;1701178102747.png;Fear;0.579;Surprise;Fear;Fear;0;1;1;2;1
30;4;26;1701178105084.png;Disgust;0.5599;Disgust;Fear;Fear;1;0;0;1;0
30;4;27;1701178106880.png;Surprise;0.6459;Surprise;Surprise;Surprise;1;1;1;3;1
31;1;0;1701187977894.png;Anger;0.3076;Sadness;Sadness;Anger;0;0;1;1;0
31;1;1;1701187981291.png;Sadness;0.7764;Sadness;Sadness;Sadness;1;1;1;3;1
31;1;2;1701187983622.png;Happiness;0.9876;Happiness;Happiness;Happiness;1;1;1;3;1
31;1;3;1701187986760.png;Anger;0.1482;Happiness;Anger;Happiness;0;1;0;1;0
31;1;4;1701187988220.png;Anger;0.1742;Neutral;Anger;Anger;0;1;1;2;1
31;1;5;1701187991309.png;Sadness;0.7162;Sadness;Sadness;Sadness;1;1;1;3;1
31;1;6;1701187993857.png;Happiness;0.9249;Happiness;Happiness;Happiness;1;1;1;3;1
31;1;7;1701187996053.png;Sadness;0.628;Sadness;Sadness;Sadness;1;1;1;3;1
31;1;8;1701187998863.png;Happiness;0.9883;Happiness;Happiness;Happiness;1;1;1;3;1
31;2;0;1701188060953.png;Neutral;0.5592;Neutral;Neutral;Neutral;1;1;1;3;1
31;2;1;1701188064037.png;Disgust;0.7118;Disgust;Anger;Anger;1;0;0;1;0
31;2;2;1701188066425.png;Surprise;0.8376;Surprise;Surprise;Surprise;1;1;1;3;1
31;2;3;1701188069803.png;Fear;0.4188;Fear;Fear;Disgust;1;1;0;2;1
31;2;4;1701188071464.png;Disgust;0.6121;Disgust;Anger;Anger;1;0;0;1;0
31;2;5;1701188073794.png;Disgust;0.213;Neutral;Disgust;Disgust;0;1;1;2;1
31;2;6;1701188076630.png;Fear;0.2608;Surprise;Fear;Disgust;0;1;0;1;0
31;2;7;1701188079711.png;Neutral;0.5557;Neutral;Neutral;Neutral;1;1;1;3;1
31;2;8;1701188081703.png;Surprise;0.8554;Surprise;Surprise;Surprise;1;1;1;3;1
31;2;9;1701188084449.png;Surprise;0.8214;Surprise;Surprise;Surprise;1;1;1;3;1
31;2;10;1701188086516.png;Fear;0.1708;Fear;Fear;Fear;1;1;1;3;1
31;2;11;1701188089397.png;Neutral;0.5437;Neutral;Neutral;Neutral;1;1;1;3;1
31;3;0;1701188183381.png;Neutral;0.5178;Neutral;Neutral;Neutral;1;1;1;3;1
31;3;1;1701188185950.png;Disgust;0.4131;Disgust;Disgust;Disgust;1;1;1;3;1
31;3;2;1701188187147.png;Anger;0.0757;Fear;Disgust;Disgust;0;0;0;0;0
31;3;3;1701188189903.png;Surprise;0.8647;Surprise;Fear;Surprise;1;0;1;2;1
31;3;4;1701188192146.png;Happiness;0.9907;Happiness;Happiness;Happiness;1;1;1;3;1
31;3;5;1701188193604.png;Fear;0.1377;Fear;Fear;Fear;1;1;1;3;1
31;3;6;1701188195847.png;Sadness;0.7261;Sadness;Sadness;Sadness;1;1;1;3;1
31;3;7;1701188197238.png;Sadness;0.6917;Sadness;Sadness;Sadness;1;1;1;3;1
31;3;8;1701188200639.png;Anger;0.175;Anger;Anger;Anger;1;1;1;3;1
31;3;9;1701188201669.png;Disgust;0.8957;Fear;Disgust;Disgust;0;1;1;2;1
31;3;10;1701188204154.png;Anger;0.1185;Anger;Anger;Anger;1;1;1;3;1
31;3;11;1701188205706.png;Happiness;0.9518;Happiness;Happiness;Happiness;1;1;1;3;1
31;3;12;1701188207233.png;Neutral;0.5976;Neutral;Neutral;Neutral;1;1;1;3;1
31;3;13;1701188210135.png;Surprise;0.7752;Surprise;Fear;Surprise;1;0;1;2;1
31;3;14;1701188211213.png;Neutral;0.5738;Neutral;Neutral;Neutral;1;1;1;3;1
31;3;15;1701188213268.png;Sadness;0.6763;Sadness;Sadness;Sadness;1;1;1;3;1
31;3;16;1701188216034.png;Fear;0.4067;Surprise;Fear;Fear;0;1;1;2;1
31;3;17;1701188218206.png;Happiness;0.9874;Happiness;Happiness;Happiness;1;1;1;3;1
31;3;18;1701188219709.png;Disgust;0.5809;Disgust;Disgust;Disgust;1;1;1;3;1
31;3;19;1701188221539.png;Surprise;0.8488;Surprise;Surprise;Surprise;1;1;1;3;1
31;3;20;1701188224270.png;Fear;0.4734;Fear;Fear;Disgust;1;1;0;2;1
31;4;0;1701188352857.png;Disgust;0.0655;Sadness;Anger;Anger;0;0;0;0;0
31;4;1;1701188354185.png;Sadness;0.8382;Sadness;Sadness;Sadness;1;1;1;3;1
31;4;2;1701188355699.png;Neutral;0.5281;Neutral;Neutral;Neutral;1;1;1;3;1
31;4;3;1701188357646.png;Surprise;0.8414;Surprise;Surprise;Surprise;1;1;1;3;1
31;4;4;1701188359086.png;Neutral;0.5536;Neutral;Neutral;Neutral;1;1;1;3;1
31;4;5;1701188361143.png;Neutral;0.5536;Neutral;Neutral;Neutral;1;1;1;3;1
31;4;6;1701188362869.png;Happiness;0.9875;Happiness;Happiness;Happiness;1;1;1;3;1
31;4;7;1701188364424.png;Anger;0.0981;Sadness;Sadness;Anger;0;0;1;1;0
31;4;8;1701188366589.png;Sadness;0.5524;Sadness;Sadness;Sadness;1;1;1;3;1
31;4;9;1701188368228.png;Fear;0.1473;Fear;Fear;Disgust;1;1;0;2;1
31;4;10;1701188369704.png;Anger;0.1825;Disgust;Anger;Disgust;0;1;0;1;0
31;4;11;1701188372439.png;Happiness;0.8542;Happiness;Happiness;Happiness;1;1;1;3;1
31;4;12;1701188373564.png;Disgust;0.9265;Fear;Disgust;Disgust;0;1;1;2;1
31;4;13;1701188375722.png;Happiness;0.9627;Happiness;Happiness;Happiness;1;1;1;3;1
31;4;14;1701188376734.png;Anger;0.1371;Sadness;Sadness;Anger;0;0;1;1;0
31;4;15;1701188378999.png;Disgust;0.3994;Anger;Anger;Disgust;0;0;1;1;0
31;4;16;1701188381175.png;Fear;0.1127;Fear;Disgust;Disgust;1;0;0;1;0
31;4;17;1701188382915.png;Sadness;0.5256;Sadness;Sadness;Sadness;1;1;1;3;1
31;4;18;1701188384546.png;Neutral;0.5194;Neutral;Neutral;Neutral;1;1;1;3;1
31;4;19;1701188385528.png;Surprise;0.8525;Surprise;Surprise;Surprise;1;1;1;3;1
31;4;20;1701188387231.png;Sadness;0.649;Sadness;Sadness;Sadness;1;1;1;3;1
31;4;21;1701188389796.png;Surprise;0.8473;Surprise;Fear;Surprise;1;0;1;2;1
31;4;22;1701188391169.png;Anger;0.1305;Disgust;Anger;Anger;0;1;1;2;1
31;4;23;1701188393051.png;Fear;0.3003;Fear;Fear;Disgust;1;1;0;2;1
31;4;24;1701188394426.png;Happiness;0.8223;Happiness;Happiness;Happiness;1;1;1;3;1
31;4;25;1701188396823.png;Fear;0.1534;Fear;Disgust;Disgust;1;0;0;1;0
31;4;26;1701188397965.png;Disgust;0.8196;Fear;Fear;Disgust;0;0;1;1;0
31;4;27;1701188400517.png;Surprise;0.745;Surprise;Fear;Fear;1;0;0;1;0
32;1;0;1701346698325.png;Anger;0.2642;Anger;Anger;Anger;1;1;1;3;1
32;1;1;1701346700790.png;Sadness;0.4653;Sadness;Sadness;Sadness;1;1;1;3;1
32;1;2;1701346703651.png;Happiness;0.8575;Happiness;Happiness;Happiness;1;1;1;3;1
32;1;3;1701346706341.png;Anger;0.3057;Anger;Anger;Anger;1;1;1;3;1
32;1;4;1701346708500.png;Anger;0.2925;Disgust;Anger;Anger;0;1;1;2;1
32;1;5;1701346710418.png;Sadness;0.5801;Fear;Fear;Fear;0;0;0;0;0
32;1;6;1701346713430.png;Happiness;0.9324;Fear;Happiness;Happiness;0;1;1;2;1
32;1;7;1701346715170.png;Sadness;0.3369;Neutral;Neutral;Happiness;0;0;0;0;0
32;1;8;1701346719137.png;Happiness;0.7922;Happiness;Happiness;Happiness;1;1;1;3;1
32;2;0;1701346791581.png;Neutral;0.5025;Neutral;Neutral;Neutral;1;1;1;3;1
32;2;1;1701346793147.png;Disgust;0.8471;Disgust;Anger;Anger;1;0;0;1;0
32;2;2;1701346796350.png;Surprise;0.6963;Surprise;Surprise;Surprise;1;1;1;3;1
32;2;3;1701346798129.png;Fear;0.353;Fear;Neutral;Fear;1;0;1;2;1
32;2;4;1701346801987.png;Disgust;0.776;Fear;Disgust;Disgust;0;1;1;2;1
32;2;5;1701346804181.png;Disgust;0.7924;Neutral;Fear;Disgust;0;0;1;1;0
32;2;6;1701346806591.png;Fear;0.0785;Fear;Fear;Fear;1;1;1;3;1
32;2;7;1701346809545.png;Neutral;0.466;Neutral;Neutral;Neutral;1;1;1;3;1
32;2;8;1701346810977.png;Surprise;0.3777;Surprise;Fear;Fear;1;0;0;1;0
32;2;9;1701346814158.png;Surprise;0.2364;Disgust;Fear;Surprise;0;0;1;1;0
32;2;10;1701346817080.png;Fear;0.0224;Surprise;Fear;Neutral;0;1;0;1;0
32;2;11;1701346819437.png;Neutral;0.4293;Neutral;Neutral;Happiness;1;1;0;2;1
32;3;0;1701346912976.png;Neutral;0.4887;Neutral;Neutral;Neutral;1;1;1;3;1
32;3;1;1701346914839.png;Disgust;0.5861;Disgust;Disgust;Neutral;1;1;0;2;1
32;3;2;1701346917938.png;Anger;0.2336;Anger;Anger;Anger;1;1;1;3;1
32;3;3;1701346920040.png;Surprise;0.4033;Surprise;Fear;Surprise;1;0;1;2;1
32;3;4;1701346921333.png;Happiness;0.8991;Happiness;Happiness;Happiness;1;1;1;3;1
32;3;5;1701346924171.png;Fear;0.0422;Surprise;Fear;Surprise;0;1;0;1;0
32;3;6;1701346925471.png;Sadness;0.4469;Sadness;Sadness;Sadness;1;1;1;3;1
32;3;7;1701346926834.png;Sadness;0.4598;Happiness;Disgust;Neutral;0;0;0;0;0
32;3;8;1701346929272.png;Anger;0.0795;Happiness;Anger;Happiness;0;1;0;1;0
32;3;9;1701346931303.png;Disgust;0.8582;Neutral;Neutral;Neutral;0;0;0;0;0
32;3;10;1701346934035.png;Anger;0.1681;Neutral;Neutral;Neutral;0;0;0;0;0
32;3;11;1701346935701.png;Happiness;0.671;Happiness;Happiness;Happiness;1;1;1;3;1
32;3;12;1701346937046.png;Neutral;0.4862;Neutral;Neutral;Neutral;1;1;1;3;1
32;3;13;1701346939832.png;Surprise;0.4822;Surprise;Fear;Surprise;1;0;1;2;1
32;3;14;1701346942109.png;Neutral;0.4036;Neutral;Neutral;Neutral;1;1;1;3;1
32;3;15;1701346943068.png;Sadness;0.4553;Sadness;Sadness;Sadness;1;1;1;3;1
32;3;16;1701346946194.png;Fear;0.1649;Surprise;Surprise;Fear;0;0;1;1;0
32;3;17;1701346947327.png;Happiness;0.5731;Fear;Fear;Happiness;0;0;1;1;0
32;3;18;1701346948788.png;Disgust;0.7733;Neutral;Neutral;Neutral;0;0;0;0;0
32;3;19;1701346951922.png;Surprise;0.5826;Surprise;Fear;Surprise;1;0;1;2;1
32;3;20;1701346952894.png;Fear;0.1488;Fear;Neutral;Neutral;1;0;0;1;0
32;4;0;1701347160536.png;Disgust;0.8084;Neutral;Disgust;Neutral;0;1;0;1;0
32;4;1;1701347162467.png;Sadness;0.2616;Neutral;Neutral;Neutral;0;0;0;0;0
32;4;2;1701347163980.png;Neutral;0.5426;Neutral;Neutral;Neutral;1;1;1;3;1
32;4;3;1701347165606.png;Surprise;0.2705;Surprise;Surprise;Surprise;1;1;1;3;1
32;4;4;1701347167138.png;Neutral;0.5276;Neutral;Neutral;Neutral;1;1;1;3;1
32;4;5;1701347169085.png;Neutral;0.487;Neutral;Neutral;Neutral;1;1;1;3;1
32;4;6;1701347170578.png;Happiness;0.6927;Happiness;Happiness;Happiness;1;1;1;3;1
32;4;7;1701347173070.png;Anger;0.177;Anger;Anger;Anger;1;1;1;3;1
32;4;8;1701347174326.png;Sadness;0.4042;Sadness;Sadness;Sadness;1;1;1;3;1
32;4;9;1701347175965.png;Fear;0.0832;Fear;Fear;Fear;1;1;1;3;1
32;4;10;1701347178333.png;Anger;0.2513;Anger;Anger;Anger;1;1;1;3;1
32;4;11;1701347179950.png;Happiness;0.8514;Happiness;Happiness;Happiness;1;1;1;3;1
32;4;12;1701347181669.png;Disgust;0.8711;Disgust;Disgust;Disgust;1;1;1;3;1
32;4;13;1701347183087.png;Happiness;0.8903;Happiness;Fear;Happiness;1;0;1;2;1
32;4;14;1701347185192.png;Anger;0.2871;Anger;Anger;Anger;1;1;1;3;1
32;4;15;1701347186684.png;Disgust;0.7888;Neutral;Sadness;Disgust;0;0;1;1;0
32;4;16;1701347188648.png;Fear;0.0698;Fear;Fear;Fear;1;1;1;3;1
32;4;17;1701347189578.png;Sadness;0.6464;Fear;Fear;Fear;0;0;0;0;0
32;4;18;1701347192072.png;Neutral;0.3924;Neutral;Neutral;Happiness;1;1;0;2;1
32;4;19;1701347193786.png;Surprise;0.141;Fear;Neutral;Happiness;0;0;0;0;0
32;4;20;1701347195205.png;Sadness;0.5214;Fear;Fear;Disgust;0;0;0;0;0
32;4;21;1701347197613.png;Surprise;0.0431;Neutral;Neutral;Neutral;0;0;0;0;0
32;4;22;1701347198819.png;Anger;0.1111;Neutral;Anger;Happiness;0;1;0;1;0
32;4;23;1701347201119.png;Fear;0.0091;Neutral;Disgust;Disgust;0;0;0;0;0
32;4;24;1701347202375.png;Happiness;0.7428;Happiness;Happiness;Happiness;1;1;1;3;1
32;4;25;1701347204509.png;Fear;0.035;Fear;Fear;Happiness;1;1;0;2;1
32;4;26;1701347206341.png;Disgust;0.6374;Neutral;Anger;Disgust;0;0;1;1;0
32;4;27;1701347208039.png;Surprise;0.1124;Surprise;Fear;Happiness;1;0;0;1;0
33;1;0;1701350200111.png;Anger;0.2419;Disgust;Anger;Neutral;0;1;0;1;0
33;1;1;1701350202786.png;Sadness;0.9062;Neutral;Fear;Fear;0;0;0;0;0
33;1;2;1701350205989.png;Happiness;0.9769;Happiness;Happiness;Happiness;1;1;1;3;1
33;1;3;1701350207668.png;Anger;0.2984;Anger;Anger;Anger;1;1;1;3;1
33;1;4;1701350210914.png;Anger;0.0979;Sadness;Sadness;Neutral;0;0;0;0;0
33;1;5;1701350212460.png;Sadness;0.8259;Sadness;Sadness;Sadness;1;1;1;3;1
33;1;6;1701350215835.png;Happiness;0.9854;Happiness;Happiness;Happiness;1;1;1;3;1
33;1;7;1701350217770.png;Sadness;0.6008;Neutral;Sadness;Neutral;0;1;0;1;0
33;1;8;1701350220726.png;Happiness;0.9783;Happiness;Happiness;Happiness;1;1;1;3;1
33;2;0;1701350285686.png;Neutral;0.4428;Neutral;Sadness;Neutral;1;0;1;2;1
33;2;1;1701350288220.png;Disgust;0.9647;Disgust;Anger;Anger;1;0;0;1;0
33;2;2;1701350291198.png;Surprise;0.7608;Fear;Fear;Surprise;0;0;1;1;0
33;2;3;1701350292769.png;Fear;0.2308;Fear;Fear;Fear;1;1;1;3;1
33;2;4;1701350296214.png;Disgust;0.9436;Disgust;Anger;Disgust;1;0;1;2;1
33;2;5;1701350297604.png;Disgust;0.9338;Disgust;Anger;Disgust;1;0;1;2;1
33;2;6;1701350300445.png;Fear;0.1986;Fear;Fear;Fear;1;1;1;3;1
33;2;7;1701350303183.png;Neutral;0.4902;Neutral;Neutral;Neutral;1;1;1;3;1
33;2;8;1701350306168.png;Surprise;0.8187;Surprise;Surprise;Surprise;1;1;1;3;1
33;2;9;1701350308434.png;Surprise;0.9087;Surprise;Surprise;Surprise;1;1;1;3;1
33;2;10;1701350310248.png;Fear;0.113;Fear;Fear;Disgust;1;1;0;2;1
33;2;11;1701350313016.png;Neutral;0.4824;Neutral;Neutral;Neutral;1;1;1;3;1
33;3;0;1701350406170.png;Neutral;0.5206;Neutral;Neutral;Neutral;1;1;1;3;1
33;3;1;1701350408668.png;Disgust;0.91;Disgust;Anger;Disgust;1;0;1;2;1
33;3;2;1701350409491.png;Anger;0.144;Neutral;Neutral;Neutral;0;0;0;0;0
33;3;3;1701350412742.png;Surprise;0.7788;Surprise;Surprise;Surprise;1;1;1;3;1
